timestamp, cpu_usage, memory_usage
1745468518.5453033, 0.0, 172.5234375
1745468518.5462954, 0.0, 172.5234375
1745468518.5467918, 0.0, 172.5234375
1745468518.5477836, 0.0, 172.5234375
1745468518.5497675, 0.0, 172.5234375
1745468518.5683541, 0.0, 172.5234375
1745468518.5703416, 0.0, 172.5234375
1745468518.571829, 0.0, 172.5234375
1745468518.577091, 0.0, 172.5234375
1745468518.5781188, 0.0, 172.5234375
1745468518.590047, 0.0, 172.5234375
1745468518.6053095, 0.0, 172.5234375
1745468518.6058087, 0.0, 172.5234375
1745468518.6067986, 0.0, 172.5234375
1745468518.6097732, 0.0, 172.5234375
1745468518.619482, 0.0, 172.5234375
1745468518.6199799, 0.0, 172.5234375
1745468518.6383579, 0.0, 172.5234375
1745468518.6408374, 0.0, 172.5234375
1745468518.6423216, 0.0, 172.5234375
1745468518.6428173, 0.0, 172.5234375
1745468518.6443093, 0.0, 172.5234375
1745468518.6463156, 0.0, 172.5234375
1745468518.646812, 0.0, 172.5234375
1745468518.647804, 0.0, 172.5234375
1745468518.6526961, 0.0, 172.5234375
1745468518.654684, 0.0, 172.5234375
1745468518.6556726, 0.0, 172.5234375
1745468518.6576602, 0.0, 172.5234375
1745468518.6581535, 0.0, 172.5234375
1745468518.6581535, 0.0, 172.5234375
1745468518.6601365, 0.0, 172.5234375
1745468518.6794326, 0.0, 172.5234375
1745468518.6809254, 0.0, 172.5234375
1745468518.6824093, 0.0, 172.5234375
1745468518.6878204, 0.0, 172.5234375
1745468518.6893086, 0.0, 172.5234375
1745468518.7003555, 0.0, 172.5234375
1745468518.7163656, 0.0, 172.5234375
1745468518.7168643, 0.0, 172.5234375
1745468518.717359, 0.0, 172.5234375
1745468518.7206836, 0.0, 172.5234375
1745468518.7303934, 0.0, 172.5234375
1745468518.730886, 0.0, 172.5234375
1745468518.7488482, 0.0, 172.5234375
1745468518.7513256, 0.0, 172.5234375
1745468518.752818, 0.0, 172.5234375
1745468518.7538486, 0.0, 172.5234375
1745468518.754841, 0.0, 172.5234375
1745468518.7567859, 0.0, 172.5234375
1745468518.7572827, 0.0, 172.5234375
1745468518.758785, 0.0, 172.5234375
1745468518.763514, 0.0, 172.5234375
1745468518.7654986, 0.0, 172.5234375
1745468518.7659953, 0.0, 172.5234375
1745468518.768474, 0.0, 172.5234375
1745468518.7694662, 0.0, 172.5234375
1745468518.7699614, 0.0, 172.5234375
1745468518.7709582, 0.0, 172.5234375
1745468518.790392, 0.0, 172.5234375
1745468518.7918835, 0.0, 172.5234375
1745468518.792875, 0.0, 172.5234375
1745468518.7987473, 0.0, 172.5234375
1745468518.7997417, 0.0, 172.5234375
1745468518.8108888, 0.0, 172.5234375
1745468518.8272443, 0.0, 172.5234375
1745468518.827744, 0.0, 172.5234375
1745468518.8287327, 0.0, 172.5234375
1745468518.8317428, 0.0, 172.5234375
1745468518.8414445, 0.0, 172.5234375
1745468518.8419368, 0.0, 172.5234375
1745468518.8599086, 0.0, 172.5234375
1745468518.8619242, 0.0, 172.5234375
1745468518.8635688, 0.0, 172.5234375
1745468518.8650625, 0.0, 172.5234375
1745468518.8660502, 0.0, 172.5234375
1745468518.8675382, 0.0, 172.5234375
1745468518.868036, 0.0, 172.5234375
1745468518.8695226, 0.0, 172.5234375
1745468518.8748205, 0.0, 172.5234375
1745468518.8758125, 0.0, 172.5234375
1745468518.8768094, 0.0, 172.5234375
1745468518.8794904, 0.0, 172.5234375
1745468518.8799882, 0.0, 172.5234375
1745468518.8809826, 0.0, 172.5234375
1745468518.8814738, 0.0, 172.5234375
1745468518.90116, 0.0, 172.5234375
1745468518.902648, 0.0, 172.5234375
1745468518.903645, 0.0, 172.5234375
1745468518.9099917, 0.0, 172.5234375
1745468518.9104834, 0.0, 172.5234375
1745468518.9218965, 0.0, 172.5234375
1745468518.938348, 0.0, 172.5234375
1745468518.9388456, 0.0, 172.5234375
1745468518.9398358, 0.0, 172.5234375
1745468518.9428263, 0.0, 172.5234375
1745468518.9528897, 0.0, 172.5234375
1745468518.953387, 0.0, 172.5234375
1745468518.970602, 0.0, 172.5234375
1745468518.9725893, 0.0, 172.5234375
1745468518.974082, 0.0, 172.5234375
1745468518.9762096, 0.0, 172.5234375
1745468518.977206, 0.0, 172.5234375
1745468518.978691, 0.0, 172.5234375
1745468518.978691, 0.0, 172.5234375
1745468518.9801779, 0.0, 172.5234375
1745468518.9858973, 0.0, 172.5234375
1745468518.9863946, 0.0, 172.5234375
1745468518.987389, 0.0, 172.5234375
1745468518.9898894, 0.0, 172.5234375
1745468518.9908853, 0.0, 172.5234375
1745468518.9918733, 0.0, 172.5234375
1745468518.9923718, 0.0, 172.5234375
1745468519.011888, 0.0, 172.5234375
1745468519.0133808, 0.0, 172.5234375
1745468519.0148687, 0.0, 172.5234375
1745468519.0204656, 0.0, 172.5234375
1745468519.021462, 0.0, 172.5234375
1745468519.0328572, 0.0, 172.5234375
1745468519.0493584, 0.0, 172.5234375
1745468519.0498402, 0.0, 172.5234375
1745468519.050831, 0.0, 172.5234375
1745468519.053682, 0.0, 172.5234375
1745468519.0634527, 16.6, 172.5234375
1745468519.064949, 16.6, 172.5234375
1745468519.0815034, 16.8, 172.5234375
1745468519.0829268, 16.8, 172.5234375
1745468519.085227, 16.8, 172.5234375
1745468519.0871296, 28.7, 172.5234375
1745468519.0881188, 28.7, 172.5234375
1745468519.089606, 28.7, 172.5234375
1745468519.089606, 28.7, 172.5234375
1745468519.0905983, 28.7, 172.5234375
1745468519.0965588, 33.2, 172.5234375
1745468519.0975509, 33.2, 172.5234375
1745468519.0985384, 33.2, 172.5234375
1745468519.1005228, 33.2, 172.5234375
1745468519.1015186, 42.6, 172.5234375
1745468519.1025064, 42.6, 172.5234375
1745468519.1030173, 42.6, 172.5234375
1745468519.1229484, 43.0, 172.5234375
1745468519.1244488, 49.9, 172.5234375
1745468519.125905, 49.9, 172.5234375
