timestamp,status_code,response_time
1745468102.3945513,200,23.312091827392578
1745468102.5448394,200,37.2011661529541
1745468102.8478951,200,32.24039077758789
1745468102.9376702,200,42.655229568481445
1745468103.0825026,200,36.70334815979004
1745468103.3979585,200,49.597740173339844
1745468103.5150144,200,76.38287544250488
1745468103.6246307,200,41.168212890625
1745468103.9157836,200,16.864538192749023
1745468104.0353193,200,19.344091415405273
1745468104.1642787,200,38.68412971496582
1745468104.4350955,200,18.352270126342773
1745468104.5610793,200,25.296449661254883
1745468104.6989691,200,33.231258392333984
1745468105.0149202,200,78.86505126953125
1745468105.1165996,200,54.55946922302246
1745468105.232664,200,33.23245048522949
1745468105.5585356,200,42.65546798706055
1745468105.6770809,200,59.52191352844238
1745468105.7976074,200,63.982486724853516
1745468106.1190162,200,60.01687049865723
1745468106.2231767,200,45.13692855834961
1745468106.3417199,200,43.64800453186035
1745468106.6646154,200,44.638633728027344
1745468106.779192,200,55.05657196044922
1745468106.9121206,200,68.94278526306152
1745468107.1988077,200,33.72621536254883
1745468107.3158653,200,35.71271896362305
1745468107.4557364,200,42.6790714263916
1745468107.7617676,200,61.997413635253906
1745468107.8783295,200,61.50460243225098
1745468108.003816,200,47.61457443237305
1745468108.3043919,200,41.66269302368164
1745468108.4249227,200,45.63426971435547
1745468108.6486166,200,143.84031295776367
1745468108.8772726,200,72.41582870483398
1745468109.0141683,200,88.2878303527832
1745468109.201162,200,51.58519744873047
1745468109.470985,200,92.25678443908691
1745468109.550346,200,34.72018241882324
1745468109.7527132,200,50.0950813293457
1745468110.040393,200,68.94445419311523
1745468110.1286812,200,77.87251472473145
1745468110.3126986,200,59.52143669128418
1745468110.5944247,200,52.57582664489746
1745468110.7437215,200,113.58451843261719
1745468110.9247627,200,111.6020679473877
1745468111.1534178,200,58.52913856506348
1745468111.30817,200,63.98510932922363
1745468111.4892108,200,62.99257278442383
1745468111.7788732,200,124.00031089782715
1745468111.8443472,200,35.71319580078125
1745468112.0273693,200,37.69421577453613
1745468112.3998656,200,120.52488327026367
1745468112.4841864,200,138.87977600097656
1745468112.596282,200,67.95191764831543
1745468112.9950671,200,94.24018859863281
1745468113.120555,200,135.4086399078369
1745468113.258442,200,161.69500350952148
1745468113.6289537,200,133.4230899810791
1745468113.7777545,200,155.7445526123047
1745468113.89977,200,140.3663158416748
1745468114.242506,200,112.59174346923828
1745468114.4091625,200,130.94472885131836
1745468114.510346,200,109.11917686462402
1745468114.8649862,200,121.51789665222168
1745468114.992955,200,82.83233642578125
1745468115.1214185,200,110.60714721679688
1745468115.4954026,200,128.95965576171875
1745468115.6615624,200,167.15192794799805
1745468115.7910197,200,168.14398765563965
1745468116.1287966,200,132.432222366333
1745468116.2825549,200,120.03326416015625
1745468116.3673706,200,75.88744163513184
1745468116.7235007,200,94.24090385437012
1745468116.907019,200,123.99864196777344
1745468117.0533395,200,185.00781059265137
1745468117.2988591,200,74.39923286437988
1745468117.533963,200,126.4796257019043
1745468117.6981406,200,143.84174346923828
1745468117.910427,200,110.60786247253418
1745468118.1539648,200,119.5368766784668
1745468118.3345077,200,135.4081630706787
1745468118.5200112,200,109.11941528320312
1745468118.7179172,200,62.99138069152832
1745468118.9396274,200,104.15840148925781
1745468119.118684,200,97.71180152893066
1745468119.3111317,200,92.75126457214355
1745468119.5254042,200,84.320068359375
1745468119.730253,200,110.60762405395508
1745468119.9316282,200,120.03183364868164
1745468120.1597896,200,133.92043113708496
1745468120.3676128,200,136.399507522583
1745468120.5436926,200,111.10377311706543
1745468120.7743342,200,114.08090591430664
1745468121.0054681,200,136.89589500427246
1745468121.1736138,200,129.4574737548828
1745468121.395821,200,120.52774429321289
1745468121.5813255,200,74.89657402038574
1745468121.7946053,200,120.03254890441895
1745468122.0440931,200,147.31240272521973
1745468122.2162054,200,133.92019271850586
1745468122.3982372,200,102.67019271850586
1745468122.6452448,200,100.1899242401123
1745468122.8411672,200,124.00054931640625
1745468123.0653582,200,166.16129875183105
1745468123.2771492,200,130.94162940979004
1745468123.484478,200,142.3513889312744
1745468123.6962707,200,129.4560432434082
1745468123.9457595,200,167.6485538482666
1745468124.1942556,200,208.817720413208
1745468124.4963193,200,299.58581924438477
1745468124.7135668,200,266.35098457336426
1745468124.9075022,200,212.785005569458
1745468125.1242547,200,126.4808177947998
1745468125.4049902,200,190.96016883850098
1745468125.634639,200,225.6786823272705
1745468125.8042707,200,179.5520782470703
1745468126.0879822,200,182.03067779541016
1745468126.2536473,200,118.5445785522461
1745468126.4703999,200,165.16995429992676
1745468126.7362552,200,147.31287956237793
1745468126.9019222,200,147.31502532958984
1745468127.1459527,200,175.08769035339355
1745468127.3800626,200,142.84658432006836
1745468127.5893745,200,185.99987030029297
1745468127.7907507,200,143.83792877197266
1745468128.0258548,200,144.83237266540527
1745468128.215824,200,125.4875659942627
1745468128.467791,200,175.5833625793457
1745468128.677599,200,150.78091621398926
1745468128.8854234,200,169.13485527038574
1745468129.1750875,200,206.8319320678711
1745468129.6036317,200,425.07195472717285
1745468129.719199,200,332.81493186950684
1745468129.853615,200,177.565336227417
1745468130.2588475,200,154.25586700439453
1745468130.4840314,200,263.8707160949707
1745468130.5604167,200,205.8393955230713
1745468130.9988809,200,238.57688903808594
1745468131.228529,200,243.53647232055664
1745468131.41056,200,349.184513092041
1745468131.7086558,200,209.31172370910645
1745468131.9338422,200,204.34999465942383
1745468132.1550558,200,244.02976036071777
1745468132.4397607,200,230.14402389526367
1745468132.6768482,200,242.54345893859863
1745468132.8816977,200,225.68082809448242
1745468133.2288966,200,287.68229484558105
1745468133.367281,200,189.47291374206543
1745468133.6425622,200,259.40895080566406
1745468133.9133766,200,184.01479721069336
1745468134.2070086,200,339.263916015625
1745468134.3959851,200,252.9606819152832
1745468134.7109451,200,296.60820960998535
1745468134.8825605,200,174.09586906433105
1745468135.1176655,200,220.72100639343262
1745468135.4385774,200,226.17626190185547
1745468135.6766589,200,293.63393783569336
1745468135.9683053,200,349.68042373657227
1745468136.1612494,200,222.20826148986816
1745468136.542179,200,364.5610809326172
1745468136.7678585,200,298.59137535095215
1745468137.0029652,200,340.2588367462158
1745468137.2370744,200,194.43011283874512
1745468137.530708,200,261.890172958374
1745468137.7236516,200,219.72942352294922
1745468138.003394,200,265.35797119140625
1745468138.2821457,200,250.47874450683594
1745468138.4969146,200,272.30334281921387
1745468138.8292341,200,325.3746032714844
1745468139.0281303,200,245.0234889984131
1745468139.3500354,200,352.1609306335449
1745468139.6000185,200,269.8225975036621
1745468140.039973,200,511.37828826904297
1745468140.2993808,200,447.88622856140137
1745468140.377748,200,276.76892280578613
1745468140.8757315,200,334.80072021484375
1745468141.0751235,200,196.41637802124023
1745468141.1966436,200,396.3031768798828
1745468141.680245,200,303.55143547058105
1745468141.8935237,200,317.4397945404053
1745468142.1479712,200,450.8631229400635
1745468142.500133,200,318.4313774108887
1745468142.6816695,200,287.1847152709961
1745468142.9232194,200,274.7836112976074
1745468143.2729003,200,272.3042964935303
1745468143.5169337,200,334.3045711517334
1745468143.7703884,200,346.2088108062744
1745468144.013429,200,239.56775665283203
1745468144.2936678,200,275.7759094238281
1745468144.5699403,200,298.59328269958496
1745468144.8070283,200,292.63925552368164
1745468145.0743735,200,279.74534034729004
1745468145.411654,200,341.2489891052246
1745468145.7092533,200,401.2637138366699
1745468145.9567583,200,381.4258575439453
1745468146.2067416,200,293.63203048706055
1745468146.6085014,200,397.7937698364258
1745468146.8411264,200,383.90564918518066
1745468147.0355573,200,328.3519744873047
1745468147.4755087,200,366.5435314178467
1745468147.7334294,200,391.3438320159912
1745468147.799398,200,262.8791332244873
1745468148.2681172,200,291.64600372314453
1745468148.4818943,200,247.0078468322754
1745468148.6822784,200,381.91747665405273
1745468149.324599,200,555.023193359375
1745468149.4188385,200,436.4805221557617
1745468149.6489828,200,465.24596214294434
1745468150.251622,200,331.8219184875488
1745468150.4356384,200,610.0821495056152
1745468150.4921825,200,342.73600578308105
1745468151.075976,200,323.3938217163086
1745468151.4430153,200,449.8724937438965
1745468151.479721,200,543.616771697998
1745468151.9628232,200,385.392427444458
1745468152.1552706,200,211.29512786865234
1745468152.371528,200,390.3522491455078
1745468152.8536394,200,390.3510570526123
1745468153.1135437,200,456.8178653717041
1745468153.2057996,200,333.80889892578125
1745468153.7251115,200,370.5117702484131
1745468154.0043592,200,390.3508186340332
1745468154.3168402,200,610.5763912200928
1745468154.5311115,200,304.5461177825928
1745468155.0866334,200,581.8102359771729
1745468155.265194,200,447.3917484283447
1745468155.5479116,200,516.3364410400391
1745468156.0468879,200,459.29527282714844
1745468156.1500564,200,384.3951225280762
1745468156.5533051,200,503.9348602294922
1745468156.8771937,200,328.84836196899414
1745468156.9570484,200,306.0319423675537
1745468157.6008563,200,547.0864772796631
1745468158.0328727,200,574.366569519043
1745468158.0561848,200,678.5285472869873
1745468158.5154805,200,414.15905952453613
1745468158.9529526,200,395.80750465393066
1745468158.9653528,200,432.01541900634766
1745468159.3666172,200,350.67152976989746
1745468159.7510176,200,296.60868644714355
1745468159.9122179,200,446.4001655578613
1745468160.1646833,200,297.1062660217285
1745468160.7960901,200,544.6066856384277
1745468160.9726663,200,559.4871044158936
1745468161.1338675,200,468.7201976776123
1745468161.7211306,200,424.08013343811035
1745468162.0306401,200,395.8117961883545
1745468162.0539472,200,579.3280601501465
1745468162.646666,200,424.5755672454834
1745468162.9254189,200,393.82433891296387
1745468163.1421702,200,587.2628688812256
1745468163.4601068,200,311.9843006134033
1745468163.7815309,200,355.1366329193115
1745468164.1227636,200,479.6316623687744
1745468164.4094515,200,448.38476181030273
1745468164.7263947,200,444.4162845611572
1745468165.1227002,200,499.47333335876465
1745468165.3384612,200,428.04765701293945
1745468165.8126366,200,585.2806568145752
1745468166.2957404,200,672.0800399780273
1745468166.5878832,200,748.9595413208008
1745468166.8234842,200,509.8886489868164
1745468167.3060958,200,509.3960762023926
1745468167.7395968,200,650.7525444030762
1745468167.870044,200,545.600414276123
1745468168.3442209,200,537.1675491333008
1745468168.8600633,200,619.0111637115479
1745468168.8803978,200,508.8973045349121
1745468169.337708,200,493.0224418640137
1745468169.841645,200,481.11963272094727
1745468170.046989,200,665.632963180542
1745468170.4938853,200,654.7210216522217
1745468170.9819503,200,638.8468742370605
1745468171.3613887,200,813.9333724975586
1745468171.5989738,200,604.6245098114014
1745468172.0096638,200,527.2471904754639
1745468172.3667827,200,504.43196296691895
1745468172.7377913,200,637.8560066223145
1745468173.173774,200,663.1524562835693
1745468173.5075822,200,639.8382186889648
1745468173.9038863,200,664.6401882171631
1745468174.2902706,200,615.5364513397217
1745468174.585391,200,576.8494606018066
1745468174.8914244,200,487.0743751525879
1745468175.3874223,200,596.6851711273193
1745468175.572431,200,486.07897758483887
1745468175.868047,200,475.16822814941406
